Code commune,Libell? des communes,Typo degr? de densit?,R?gion,Population municipale 2016,Part population dense (1),Part population interm?diaire (2),Part population peu dense (3),Part population tr?s peu dense (4)
59061,Beaurepaire-sur-Sambre,3,32,261,0%,0%,"85,361216730038%","14,638783269962%"
59062,Beaurieux,4,32,165,0%,0%,0%,100%
59063,Beauvois-en-Cambr?sis,2,32,2103,0%,"96,3%","2,7%",1%
59064,Bellaing,2,32,1236,0%,"67,946645109135%","32,053354890865%",0%
59065,Bellignies,3,32,841,0%,0%,"98,5248924400737%","1,47510755992624%"
59066,B?relles,4,32,152,0%,0%,0%,100%
59067,Bergues,2,32,3790,0%,"94,5124525116083%","5,48754748839173%",0%
59068,Berlaimont,2,32,3141,0%,"78,9041095890411%","19,8066075745367%","1,28928283642224%"
59069,Bermerain,3,32,723,0%,0%,"99,8594518622628%","0,140548137737175%"
59070,Bermeries,3,32,379,0%,0%,"95,177304964539%","4,82269503546099%"
59071,Bers?e,3,32,2245,0%,0%,"99,5731056563501%","0,426894343649947%"
59072,Bersillies,3,32,261,0%,0%,100%,0%
59073,Berthen,3,32,564,0%,0%,"98,5701519213584%","1,42984807864164%"
59074,Bertry,3,32,2218,0%,0%,"99,7694258704173%","0,230574129582661%"
59075,B?thencourt,2,32,761,0%,"92,6460932370322%","4,07091267235719%","3,28299409061064%"
59076,Bettignies,4,32,315,0%,0%,"98,2300884955752%","1,76991150442478%"
59077,Bettrechies,4,32,257,0%,0%,0%,100%
59078,Beugnies,3,32,638,0%,0%,"98,2905982905983%","1,70940170940171%"
59079,Beuvrages,1,32,6692,100%,0%,0%,0%
59080,Beuvry-la-Fort,2,32,2772,0%,"56,4088598402324%","43,0101670297749%","0,580973129992738%"
59081,B?villers,3,32,563,0%,0%,"99,2599444958372%","0,740055504162812%"
59082,Bierne,2,32,1848,0%,"75,1763429191535%","21,9750406945198%","2,84861638632664%"
59083,Bissezeele,3,32,245,0%,0%,"94,8827292110874%","5,11727078891258%"
59084,Blaringhem,3,32,2112,0%,0%,"98,1598062953995%","1,84019370460048%"
59085,Bl?court,3,32,315,0%,0%,100%,0%
59086,Boeschepe,3,32,2217,0%,0%,"97,6347509665681%","2,36524903343189%"
59087,Boseghem,3,32,760,0%,0%,"99,2094861660079%","0,790513833992095%"
59088,Bois-Grenier,3,32,1625,0%,0%,"99,2733878292461%","0,72661217075386%"
59089,Bollezeele,3,32,1466,0%,0%,"93,7411095305832%","6,25889046941678%"
59090,Bondues,2,32,10225,"1,17032595028533%","95,5798433117323%","3,2498307379824%",0%
59091,Borre,3,32,615,0%,0%,"97,9131886477462%","2,08681135225376%"
59092,Bouchain,2,32,4037,0%,"92,813550878067%","6,83771328932619%","0,3487358326068%"
59093,Boulogne-sur-Helpe,3,32,344,0%,0%,"91,8305597579425%","8,16944024205749%"
59094,Bourbourg,2,32,7168,0%,"87,1685807457819%","9,90358712604565%","2,92783212817241%"
59096,Bourghelles,2,32,1715,0%,"86,2676056338028%","13,4976525821596%","0,234741784037559%"
59097,Boursies,4,32,391,0%,0%,0%,100%
59098,Bousbecque,2,32,4880,0%,"93,0007142128354%","6,99928578716458%",0%
59099,Bousies,3,32,1746,0%,0%,"99,2346187812776%","0,765381218722402%"
59100,Bousignies,3,32,330,0%,0%,"98,7987987987988%","1,2012012012012%"
59101,Bousignies-sur-Roc,3,32,408,0%,0%,"86,4827586206897%","13,5172413793103%"
59102,Boussi?res-en-Cambr?sis,3,32,420,0%,0%,100%,0%
59103,Boussi?res-sur-Sambre,3,32,532,0%,0%,"99,601593625498%","0,398406374501992%"
59104,Boussois,2,32,3268,0%,"97,7000777000777%","2,17560217560218%","0,124320124320124%"
59105,Bouvignies,3,32,1565,0%,0%,"99,6766892984158%","0,323310701584222%"
59106,Bouvines,2,32,706,0%,"83,5419274092616%","16,4580725907384%",0%
59107,Bray-Dunes,2,32,4595,0%,"91,3515221742336%","8,12177393869167%","0,526703887074687%"
59108,Briastre,3,32,747,0%,0%,100%,0%
59109,Brillon,2,32,741,0%,"74,9835418038183%","24,6214614878209%","0,394996708360764%"
59110,Brouckerque,3,32,1384,0%,0%,"98,9576094510076%","1,04239054899236%"
59111,Broxeele,3,32,386,0%,0%,"97,2187104930468%","2,78128950695322%"
59112,Bruay-sur-l'Escaut,1,32,11727,"60,988118642619%","37,9519617061287%","1,01718095563723%","0,0427386956150098%"
59113,Bruille-lez-Marchiennes,2,32,1333,0%,"80,5917159763314%","19,4082840236686%",0%
59114,Bruille-Saint-Amand,3,32,1693,0%,0%,"99,3990384615385%","0,600961538461539%"
59115,Brun?mont,3,32,716,0%,0%,"99,2917847025496%","0,708215297450425%"
59116,Bry,3,32,426,0%,0%,100%,0%
59117,Bugnicourt,3,32,1003,0%,0%,100%,0%
59118,Busigny,3,32,2519,0%,0%,"98,9907485281749%","1,00925147182506%"
59119,Buysscheure,3,32,589,0%,0%,"97,0149253731343%","2,98507462686567%"
59120,Castre,3,32,1988,0%,0%,"98,7019470793809%","1,29805292061907%"
59121,Cagnoncles,3,32,614,0%,0%,"99,6688741721854%","0,33112582781457%"
59122,Cambrai,2,32,33349,0%,"99,9335053749822%","0,0664946250178111%",0%
59123,Camphin-en-Carembault,2,32,1669,0%,"77,1929824561403%","22,6919758412424%","0,115041702617199%"
59124,Camphin-en-P?v?le,2,32,2404,0%,"81,6297208538588%","18,3702791461412%",0%
59125,Cantaing-sur-Escaut,3,32,407,0%,0%,"98,7834549878346%","1,21654501216545%"
59126,Cantin,3,32,1560,0%,0%,"99,5573822320582%","0,442617767941827%"
59127,Capelle,3,32,159,0%,0%,"88,7043189368771%","11,2956810631229%"
59128,Capinghem,2,32,2453,"3,91681809004644%","90,1070058550373%","5,97617605491621%",0%
59129,Cappelle-en-P?v?le,2,32,2259,0%,"70,0177935943061%","29,0035587188612%","0,97864768683274%"
59130,Cappelle-Brouck,3,32,1200,0%,0%,"96,3318049187161%","3,66819508128387%"
59131,Cappelle-la-Grande,1,32,7972,"98,0474464160784%",0%,"1,59638745786428%","0,356166126057368%"
59132,Carni?res,3,32,1110,0%,0%,"91,1623439000961%","8,83765609990394%"
59133,Carnin,3,32,1007,0%,0%,"99,7168475696083%","0,283152430391694%"
59134,Cartignies,3,32,1272,0%,0%,"93,0750206100577%","6,92497938994229%"
59135,Cassel,3,32,2405,0%,0%,"98,6188460681666%","1,38115393183337%"
59136,Le Cateau-Cambr?sis,2,32,7135,0%,"93,4837476099426%","5,53728489483748%","0,978967495219885%"
59137,Catillon-sur-Sambre,3,32,841,0%,0%,"89,6399241945673%","10,3600758054327%"
59138,Catteni?res,3,32,685,0%,0%,"99,5626822157434%","0,43731778425656%"
59139,Caudry,2,32,14631,0%,"96,9485645509576%","3,05143544904244%",0%
59140,Caullery,3,32,460,0%,0%,"98,1351981351981%","1,86480186480186%"
59141,Cauroir,3,32,595,0%,0%,"86,4273204903678%","13,5726795096322%"
59142,Cerfontaine,3,32,673,0%,0%,"99,5591476855254%","0,440852314474651%"
59143,La Chapelle-d'Armenti?res,2,32,8522,0%,"86,5345380355581%","13,4421451471874%","0,0233168172544448%"
59144,Chteau-l'Abbaye,3,32,894,0%,0%,"99,052693901717%","0,947306098283008%"
59145,Chemy,2,32,781,0%,"68,1150159744409%","31,8849840255591%",0%
59146,Ch?reng,2,32,3032,0%,"96,6836315875882%","3,2835330815958%","0,032835330815958%"
59147,Choisies,3,32,54,0%,0%,"96,4912280701754%","3,50877192982456%"
59148,Clairfayts,4,32,382,0%,0%,"14,5454545454545%","85,4545454545455%"
59149,Clary,3,32,1121,0%,0%,"98,4460694698355%","1,55393053016453%"
59150,Cobrieux,3,32,536,0%,0%,"98,5334555453712%","1,46654445462878%"
59151,Colleret,3,32,1636,0%,0%,"98,6301369863014%","1,36986301369863%"
59152,Comines,2,32,12468,0%,"96,9431967245697%","2,77060062805581%","0,286202647374488%"
59153,Cond?-sur-l'Escaut,2,32,9742,0%,"94,0761561306746%","5,03288078065337%","0,890963088672041%"
59155,Coudekerque-Branche,1,32,21527,"91,8736157579756%","7,83422081900005%","0,292163423024363%",0%
59156,Courchelettes,1,32,2830,"72,8189700937887%","27,1810299062113%",0%,0%
59157,Cousolre,3,32,2332,0%,0%,"94,8377930381245%","5,16220696187544%"
59158,Coutiches,3,32,3055,0%,0%,"99,5429317662422%","0,457068233757754%"
59159,Craywick,3,32,717,0%,0%,"97,1615720524017%","2,83842794759825%"
59160,Crespin,2,32,4577,0%,"96,9451020178108%","1,99526547176192%","1,05963251042723%"
59161,Cr?vecoeur-sur-l'Escaut,3,32,786,0%,0%,"91,7482517482518%","8,25174825174825%"
59162,Crochte,3,32,690,0%,0%,"95,4277286135693%","4,57227138643068%"
59163,Croix,1,32,21567,100%,0%,0%,0%
59164,Croix-Caluyau,3,32,263,0%,0%,"96,8688845401174%","3,13111545988258%"
59165,Cuincy,1,32,6554,"74,6218742874516%","23,4703959869271%","1,90772972562134%",0%
59166,Curgies,2,32,1183,0%,"90,2092675635276%","9,79073243647235%",0%
59167,Cuvillers,3,32,199,0%,0%,100%,0%
59168,Cysoing,2,32,5106,0%,"93,8259506076049%","6,0172481379851%","0,156801254410035%"
59169,Damousies,3,32,197,0%,0%,"99,5157384987893%","0,484261501210654%"
59170,Dechy,1,32,5350,"94,8354088232455%",0%,"5,16459117675451%",0%
59171,Deh?ries,3,32,42,0%,0%,0%,100%
59172,Denain,2,32,19845,0%,100%,0%,0%
59173,Del?mont,3,32,1700,0%,0%,"98,5823336968375%","1,41766630316249%"
59174,Dimechaux,3,32,356,0%,0%,"96,711509715994%","3,28849028400598%"
59175,Dimont,4,32,326,0%,0%,"85,8520900321543%","14,1479099678457%"
59176,Doignies,4,32,342,0%,0%,0%,100%
59177,Dompierre-sur-Helpe,3,32,880,0%,0%,"93,6145952109464%","6,38540478905359%"
59178,Douai,1,32,40860,"91,2477643745957%","8,33111356342834%","0,421122061975976%",0%
59179,Douchy-les-Mines,2,32,10765,0%,"97,4947003276161%","2,50529967238389%",0%
59180,Le Doulieu,3,32,1484,0%,0%,"96,9156956819739%","3,08430431802605%"
59181,Dourlers,3,32,591,0%,0%,"95,9484346224678%","4,05156537753223%"
59182,Drincham,3,32,257,0%,0%,"96,6417910447761%","3,35820895522388%"
59183,Dunkerque,1,32,89485,"95,3156043755281%","3,83144168626824%","0,84724474183014%","0,00570919637351846%"
59184,Ebblinghem,3,32,689,0%,0%,"95,3453453453454%","4,65465465465466%"
59185,caillon,2,32,1958,0%,"87,5896890778634%","11,7193728408185%","0,690938081318097%"
59186,Eccles,4,32,87,0%,0%,0%,100%
59187,claibes,3,32,312,0%,0%,"97,153024911032%","2,84697508896797%"
59188,cu?lin,4,32,147,0%,0%,0%,100%
59189,Eecke,3,32,1243,0%,0%,"94,8707753479125%","5,12922465208748%"
59190,lesmes,3,32,997,0%,0%,"99,3896236012207%","0,610376398779247%"
59191,lincourt,3,32,632,0%,0%,"98,8844621513944%","1,11553784860558%"
59192,merchicourt,3,32,935,0%,0%,"99,6483001172333%","0,351699882766706%"
59193,Emmerin,1,32,3201,"59,0902033845676%","40,9097966154324%",0%,0%
59194,Englefontaine,3,32,1321,0%,0%,"99,9216914643696%","0,0783085356303837%"
59195,Englos,3,32,616,0%,0%,100%,0%
59196,Enneti?res-en-Weppes,3,32,1336,0%,0%,"98,810850984764%","1,18914901523597%"
59197,Ennevelin,2,32,2211,0%,"75,0116333178222%","24,9883666821778%",0%
59198,Eppe-Sauvage,4,32,279,0%,0%,0%,100%
59199,Erchin,2,32,714,0%,"52,2861356932153%","47,7138643067847%",0%
59200,Eringhem,3,32,481,0%,0%,"87,2950819672131%","12,7049180327869%"
59201,Erquinghem-le-Sec,2,32,599,0%,100%,0%,0%
59202,Erquinghem-Lys,2,32,5121,0%,"90,0142789148025%","9,73821989528796%","0,247501189909567%"
59203,Erre,2,32,1613,0%,"83,8659633881477%","16,009928637915%","0,124107973937325%"
59204,Escarmain,3,32,472,0%,0%,"98,716577540107%","1,28342245989305%"
59205,Escaudain,2,32,9641,0%,"99,3529637550036%","0,61413609694577%","0,0329001480506662%"
59206,Escaudoeuvres,2,32,3313,0%,"91,3531553398058%","8,64684466019417%",0%
59207,Escautpont,2,32,4240,0%,"92,7150701647346%","7,28492983526541%",0%
59208,Escobecques,3,32,309,0%,0%,"99,6763754045307%","0,323624595469256%"
59209,Esnes,3,32,697,0%,0%,"96,8703427719821%","3,12965722801788%"
59210,Esquelbecq,2,32,2163,0%,"70,8610792192882%","26,2916188289323%","2,84730195177956%"
59211,Esquerchin,3,32,904,0%,0%,100%,0%
59212,Estaires,2,32,6564,0%,"86,9983825001926%","12,6935222983902%","0,308095201417238%"
59213,Estourmel,3,32,467,0%,0%,100%,0%
59214,Estr?es,2,32,1144,0%,"96,8225147526101%","3,08669995460735%","0,0907852927825692%"
59215,Estreux,2,32,966,0%,"88,6120996441281%","9,45602440264362%","1,93187595322827%"
59216,Eswars,3,32,360,0%,0%,100%,0%
59217,Eth,3,32,342,0%,0%,"99,7071742313324%","0,292825768667643%"
59218,troeungt,3,32,1335,0%,0%,"91,1067961165048%","8,89320388349515%"
59219,Estrun,3,32,716,0%,0%,100%,0%
59220,Faches-Thumesnil,1,32,17719,100%,0%,0%,0%
59221,Famars,2,32,2575,"15,3846153846154%","74,5629370629371%","9,65909090909091%","0,393356643356643%"
59222,Faumont,3,32,2212,0%,0%,"99,5115452930728%","0,488454706927176%"
59223,Le Favril,3,32,520,0%,0%,"89,6865520728008%","10,3134479271992%"
59224,F?chain,3,32,1773,0%,0%,"99,7631033461652%","0,236896653834765%"
59225,Feignies,3,32,7040,0%,"0,907626994583516%","98,8142292490119%","0,278143756404626%"
59226,Felleries,3,32,1425,0%,0%,"98,1224183251971%","1,87758167480285%"
59227,Fenain,2,32,5359,0%,"92,4728236046405%","7,289668402302%","0,237507993057459%"
59228,F?rin,2,32,1491,"0,0670465973851827%","91,0157559503855%","8,5149178679182%","0,402279584311096%"
59229,F?ron,3,32,577,0%,0%,"91,9020715630885%","8,09792843691149%"
59230,Ferri?re-la-Grande,2,32,5362,0%,"85,1783637068631%","14,162466072121%","0,659170221015898%"
59231,Ferri?re-la-Petite,2,32,1082,0%,"64,3809523809524%","35,2380952380952%","0,380952380952381%"
59232,La Flamengrie,3,32,415,0%,0%,"98,0792316926771%","1,92076830732293%"
59233,Flaumont-Waudrechies,3,32,391,0%,0%,"91,9107391910739%","8,08926080892608%"
59234,Flers-en-Escrebieux,1,32,5923,"85,9586916053541%","13,6335431256094%",0%,"0,407765269036433%"
59236,Flesqui?res,4,32,265,0%,0%,0%,100%
59237,Fltre,3,32,996,0%,0%,"95,9778783308195%","4,02212166918049%"
59238,Flines-l?s-Mortagne,3,32,1684,0%,0%,"93,8485804416404%","6,15141955835962%"
59239,Flines-lez-Raches,2,32,5624,0%,"87,0225013082156%","12,3146694575266%","0,662829234257806%"
59240,Floursies,3,32,129,0%,0%,"95,2755905511811%","4,7244094488189%"
59241,Floyon,3,32,534,0%,0%,"90,0681596884128%","9,93184031158715%"
59242,Fontaine-au-Bois,3,32,700,0%,0%,"98,3495873968492%","1,65041260315079%"
59243,Fontaine-au-Pire,2,32,1231,0%,"98,9907485281749%",0%,"1,00925147182506%"
59244,Fontaine-Notre-Dame,3,32,1813,0%,0%,"99,6562589515898%","0,343741048410198%"
59246,Forest-en-Cambr?sis,3,32,559,0%,0%,"94,7169811320755%","5,28301886792453%"
59247,Forest-sur-Marque,2,32,1466,0%,"86,4507140369209%","13,5492859630791%",0%
59249,Fourmies,2,32,12353,0%,"94,7006369426751%","4,89171974522293%","0,407643312101911%"
59250,Fournes-en-Weppes,2,32,2349,0%,"80,7976366322009%","18,6959274108462%","0,506435956952944%"
59251,Frasnoy,3,32,383,0%,0%,"96,4334705075446%","3,56652949245542%"
59252,Frelinghien,2,32,2426,0%,"66,1913618516222%","31,3494523661914%","2,4591857821864%"
59253,Fresnes-sur-Escaut,2,32,7661,0%,"95,0628973353172%","4,61247125659408%","0,324631408088733%"
59254,Fressain,3,32,896,0%,0%,"99,21875%","0,78125%"
59255,Fressies,3,32,574,0%,0%,"99,4550408719346%","0,544959128065395%"
59256,Fretin,2,32,3404,0%,"91,0054467834536%","8,72957456204917%","0,264978654497277%"
59257,Fromelles,3,32,928,0%,0%,"99,2122107336288%","0,787789266371246%"
59258,Genech,3,32,3325,0%,0%,"99,7989949748744%","0,201005025125628%"
59259,Ghissignies,3,32,545,0%,0%,"99,4208494208494%","0,579150579150579%"
59260,Ghyvelde,3,32,4256,0%,0%,"94,0617862723885%","5,93821372761149%"
59261,Glageon,3,32,1842,0%,0%,"98,9991168678245%","1,00088313217545%"
59262,Godewaersvelde,3,32,2093,0%,0%,"98,3285577841452%","1,67144221585482%"
59263,Goeulzin,2,32,1042,0%,"73,3365019011407%","26,6634980988593%",0%
59264,Gognies-Chauss?e,3,32,775,0%,0%,"97,4701335207308%","2,52986647926915%"
59265,Gommegnies,3,32,2329,0%,0%,"99,0740740740741%","0,925925925925926%"
59266,Gondecourt,2,32,4046,0%,"97,6036424634555%","1,82123172777378%","0,575125808770669%"
59267,Gonnelieu,3,32,317,0%,0%,"99,344262295082%","0,655737704918033%"
59268,La Gorgue,2,32,5727,0%,"85,5282449331608%","14,4717550668392%",0%
59269,Gouzeaucourt,3,32,1572,0%,0%,"99,9325691166554%","0,0674308833445718%"
59270,Grand-Fayt,3,32,515,0%,0%,"97,6987447698745%","2,30125523012552%"
59271,Grande-Synthe,1,32,23494,"89,1088630821604%","8,80513773871894%","2,01839735387141%","0,0676018252492817%"
59272,Grand-Fort-Philippe,2,32,5130,0%,100%,0%,0%
59273,Gravelines,2,32,11675,0%,"96,3261688455573%","3,58519831597607%","0,0886328384666519%"
59274,La Groise,3,32,493,0%,0%,"95,5128205128205%","4,48717948717949%"
59275,Gruson,2,32,1240,0%,"91,8139892390469%","6,57186779400461%","1,6141429669485%"
59276,Guesnain,1,32,4686,"84,7105659565311%","12,0507854529804%","3,19561007101356%","0,0430385194749301%"
59277,Gussignies,3,32,342,0%,0%,"96,3855421686747%","3,6144578313253%"
59278,Hallennes-lez-Haubourdin,1,32,4282,"82,7761000862813%","14,4521138912856%","2,77178602243313%",0%
59279,Halluin,2,32,20857,0%,"97,30527960165%","2,66054821938539%","0,034172178964583%"
59280,Hamel,3,32,787,0%,0%,"99,7373604727511%","0,262639527248851%"
59281,Hantay,2,32,1315,0%,"76,510067114094%","23,489932885906%",0%
59282,Hardifort,3,32,394,0%,0%,"97,2045743329098%","2,79542566709022%"
59283,Hargnies,3,32,617,0%,0%,"92,9352396972246%","7,06476030277544%"
59284,Hasnon,2,32,3898,0%,"91,1122729055025%","8,54790223500196%","0,339824859495491%"
59285,Haspres,3,32,2780,0%,0%,"98,5163204747775%","1,48367952522255%"
59286,Haubourdin,1,32,15054,"98,8587635479623%",0%,"1,14123645203768%",0%
59287,Haucourt-en-Cambr?sis,4,32,206,0%,0%,0%,100%
59288,Haulchin,2,32,2287,0%,"92,7180355630821%","7,23962743437765%","0,0423370025402202%"
59289,Haussy,3,32,1573,0%,0%,"99,1869918699187%","0,813008130081301%"
59290,Haut-Lieu,3,32,395,0%,0%,"94,1588785046729%","5,8411214953271%"
59291,Hautmont,2,32,14671,0%,"99,4597076064694%","0,53322974786355%","0,00706264566706688%"
59292,Haveluy,2,32,3136,0%,"91,8243026611093%","8,07951266431549%","0,0961846745751843%"
59293,Haverskerque,3,32,1467,0%,0%,"98,6472054111784%","1,35279458882164%"
59294,Haynecourt,4,32,329,0%,0%,0%,100%
59295,Hazebrouck,2,32,22243,0%,"95,4252819548872%","4,15648496240602%","0,418233082706767%"
59296,Hecq,3,32,366,0%,0%,"99,4572591587517%","0,542740841248304%"
59297,H?lesmes,2,32,1987,0%,"81,8181818181818%","17,3749327595481%","0,806885422270038%"
59299,Hem,1,32,19092,"99,4400597269625%","0,0533276450511945%","0,48528156996587%","0,0213310580204778%"
59300,Hem-Lenglet,3,32,585,0%,0%,"99,0740740740741%","0,925925925925926%"
59301,Hergnies,2,32,4449,0%,"76,1936936936937%","23,6936936936937%","0,112612612612613%"
59302,H?rin,2,32,4083,0%,"99,9015869110592%",0%,"0,0984130889408291%"
59303,Herlies,2,32,2435,0%,"89,2495784148398%","9,44350758853288%","1,30691399662732%"
59304,Herrin,2,32,429,0%,"71,5801886792453%","28,4198113207547%",0%
59305,Herzeele,3,32,1661,0%,0%,"95,8257713248639%","4,17422867513612%"
59306,Hestrud,4,32,304,0%,0%,0%,100%
59307,Holque,3,32,904,0%,0%,100%,0%
59308,Hondeghem,3,32,996,0%,0%,"96,2204724409449%","3,77952755905512%"
59309,Hondschoote,3,32,4199,0%,0%,"93,8722775932078%","6,12772240679217%"
59310,Hon-Hergies,3,32,860,0%,0%,"98,1572481572482%","1,84275184275184%"
59311,Honnechy,3,32,553,0%,0%,"99,2831541218638%","0,716845878136201%"
59312,Honnecourt-sur-Escaut,3,32,802,0%,0%,"88,4057971014493%","11,5942028985507%"
59313,Hordain,3,32,1414,0%,0%,"99,6502273522211%","0,349772647778944%"
59314,Hornaing,2,32,3578,0%,"94,6530314097882%","4,73338203067933%","0,613586559532506%"
59315,Houdain-lez-Bavay,3,32,884,0%,0%,"97,2314507198228%","2,76854928017719%"
59316,Houplin-Ancoisne,2,32,3482,0%,"93,1549295774648%","6,47887323943662%","0,366197183098592%"
59317,Houplines,2,32,7952,0%,"91,760607979734%","8,12539582013933%","0,113996200126662%"
59318,Houtkerque,3,32,1013,0%,0%,"94,5418127190786%","5,45818728092138%"
59319,Hoymille,2,32,3430,0%,"88,0664652567976%","11,9335347432024%",0%
59320,Illies,3,32,1556,0%,0%,"99,8160073597056%","0,183992640294388%"
59321,Inchy,3,32,743,0%,0%,"99,4091580502216%","0,590841949778434%"
59322,Iwuy,3,32,3366,0%,0%,"99,6498395097753%","0,350160490224686%"
59323,Jenlain,2,32,1161,0%,"62,2060709705002%","37,7939290294998%",0%
59324,Jeumont,2,32,10313,0%,"97,3342236375777%","2,13159381580975%","0,534182546612564%"
59325,Jolimetz,3,32,889,0%,0%,"99,6565540927304%","0,343445907269605%"
59326,Killem,3,32,1104,0%,0%,"95,242214532872%","4,75778546712803%"
59327,Lallaing,2,32,6202,0%,"97,2181438837802%","2,59639904180512%","0,185457074414651%"
59328,Lambersart,1,32,28027,"97,3087506879472%","2,52614199229499%","0,165107319757843%",0%
59329,Lambres-lez-Douai,1,32,5259,"95,9023625134791%","1,4312322321341%","2,43113420252916%","0,235271051857661%"
59330,Landas,2,32,2443,0%,"60,4188264565623%","39,5811735434377%",0%
59331,Landrecies,3,32,3597,0%,0%,"98,895687210864%","1,10431278913595%"
59332,Lannoy,1,32,1759,100%,0%,0%,0%
59333,Larouillies,4,32,266,0%,0%,0%,100%
59334,Lauwin-Planque,1,32,1739,"68,2797377458633%","31,7202622541367%",0%,0%
59335,Lecelles,2,32,2837,0%,"71,8667835232252%","25,8545135845749%","2,27870289219982%"
59336,L?cluse,3,32,1385,0%,0%,100%,0%
59337,Lederzeele,3,32,682,0%,0%,"95,7571324067301%","4,24286759326993%"
59338,Ledringhem,3,32,691,0%,0%,"95,2197378565921%","4,78026214340787%"
59339,Leers,1,32,9621,"90,1677660624318%","6,86126837375993%","2,97096556380824%",0%
59340,Leffrinckoucke,1,32,4376,"65,6080378796628%","19,3440351079801%","14,6783693267121%","0,369557685644994%"
59341,Lesdain,3,32,418,0%,0%,"97,0353477765108%","2,96465222348917%"
59342,Lez-Fontaine,3,32,236,0%,0%,"93,8524590163934%","6,14754098360656%"
59343,Lesquin,1,32,7981,"88,2777430535826%","11,1767714074663%","0,306835615659981%","0,238649923291096%"
59344,Leval,2,32,2477,0%,"92,1107410491257%","7,88925895087427%",0%
59345,Lewarde,2,32,2456,0%,"99,2606284658041%","0,739371534195933%",0%
59346,Lezennes,1,32,3167,100%,0%,0%,0%
59347,Liessies,3,32,547,0%,0%,"93,3396764985728%","6,66032350142721%"
59348,Lieu-Saint-Amand,2,32,1336,0%,"94,5261717413616%","5,47382825863838%",0%
59349,Ligny-en-Cambr?sis,2,32,1926,0%,"81,3086548488008%","18,5349322210636%","0,156412930135558%"
59350,Lille,1,32,236782,"99,373567643565%","0,619618371412153%","0,00681398502286092%",0%
59351,Limont-Fontaine,3,32,567,0%,0%,"97,9238754325259%","2,07612456747405%"
59352,Linselles,2,32,8455,0%,"94,4266950656727%","5,26564903561709%","0,307655898710212%"
59353,Locquignol,4,32,372,0%,0%,"12,3824451410658%","87,6175548589342%"
59354,Loffre,2,32,758,0%,"66,0958904109589%","32,1232876712329%","1,78082191780822%"
59356,Lompret,2,32,2354,"3,09079201545396%","90,6203047864349%","6,28890319811118%",0%
59357,La Longueville,3,32,2149,0%,0%,"91,3722662821437%","8,62773371785628%"
59358,Looberghe,3,32,1205,0%,0%,"94,4878650761004%","5,51213492389963%"
59359,Loon-Plage,2,32,6287,0%,"98,1583198707593%","0,605815831987076%","1,23586429725363%"
59360,Loos,1,32,22439,100%,0%,0%,0%
59361,Lourches,2,32,3967,0%,100%,0%,0%
59363,Louvignies-Quesnoy,3,32,954,0%,0%,"92,4300603400987%","7,56993965990126%"
59364,Louvil,2,32,844,0%,"73,286467486819%","25,776215582894%","0,937316930287053%"
59365,Louvroil,2,32,6606,0%,"95,162674572833%","4,55644846687993%","0,280876960287119%"
59366,Lynde,3,32,767,0%,0%,"96,9426751592357%","3,05732484076433%"
59367,Lys-lez-Lannoy,1,32,13480,100%,0%,0%,0%
59368,La Madeleine,1,32,21449,100%,0%,0%,0%
59369,Maing,2,32,4113,0%,"90,4981895367711%","9,30203521038831%","0,199775252840554%"
59370,Mairieux,3,32,755,0%,0%,"99,4708994708995%","0,529100529100529%"
59371,Le Maisnil,3,32,658,0%,0%,100%,0%
59372,Malincourt,3,32,518,0%,0%,"99,1967871485944%","0,803212851405622%"
59374,Marbaix,3,32,495,0%,0%,"97,696335078534%","2,30366492146597%"
59375,Marchiennes,2,32,4664,0%,"76,1868216204364%","22,8045170485692%","1,00866133099441%"
59377,Marcoing,3,32,1905,0%,0%,"99,418911780243%","0,581088219756999%"
59378,Marcq-en-Baroeul,1,32,39697,"93,8474627927059%","5,97475491441052%","0,177782292883629%",0%
59379,Marcq-en-Ostrevent,3,32,731,0%,0%,"97,8652434956638%","2,13475650433622%"
59381,Maresches,3,32,843,0%,0%,"99,7621878715814%","0,237812128418549%"
59382,Maretz,3,32,1478,0%,0%,"99,468085106383%","0,531914893617021%"
59383,Marly,1,32,11591,"92,0035334202667%","7,07104698607664%","0,925419593656669%",0%
59384,Maroilles,3,32,1405,0%,0%,"94,8681898066784%","5,13181019332162%"
59385,Marpent,2,32,2791,0%,"95,6230886850153%","4,07110091743119%","0,305810397553517%"
59386,Marquette-lez-Lille,1,32,10496,"98,9289191820837%","0,798442064264849%","0,272638753651412%",0%
